origin,named,timePublished,orgName,ip,hostName,authority,datePublished,currency,exitAccept,callingCode,longitude,asName,nicHdl,guard,contactInfo,routerName,netName,badExit,mntRef,fingerPrint,organisation,dirPort,orPort,techc,fast,signingKey,platform,valid,remarks,sourceName,capital,latitude,stable,nameIndividual,familyMembers,descriptorPublishDate,phone,status,platformVersion,exitTrueFalse,description,upTimeSeconds,abuseC,route,consensusBandwidth,exitReject,faxNo,onionKey,running,exitAddressDate,inetNum,hibernating,region,postalAddress,exitNode,orgType,firstSeen,lastStatusDate,orAddress,adminc,siteOperator,language,mntby,v2Dir,country,descriptorPublishTime,bandwidth,emailIndividual,person,asNumber,bandwidthUnits,memberOf,exitAddressTime,badDirectory,lastStatusTime
,,,,80.85.84.222,li748-222.members.linode.com,,,GBP ,,44 ,-0.13 ,"TELECITY-LON TELECITYGROUP INTERNATIONAL LIMITED,GB <",,,,woof,,,,,,,9001,,,,,,,tordata5,London ,51.5 ,,,,,,,,,,172800,,,1310,,,,,,,,"Europe, Northern Europe ",,,,2014-08-31,,,,,English ,,,United Kingdom (United Kingdom),,362 KBs,,,15830,,,,,
,,,,45.79.137.72,li1236-72.members.linode.com,,,"USD,USN,USS ",,1 ,-74.4773 ,"NET-ACCESS-CORP - Net Access Corporation,US <",,,,PolarisAustralis,,,,,,,443,,,,,,,tordata5,Washington D.C. ,39.4899 ,,,,,,,,,,3801600,,,1550,,,,,,,,"Americas, Northern America ",,,,2015-11-22,,,,,English ,,,United States (United States),,362 KBs,,,8001,,,,,
,,,,18.248.1.85,uncle-enzo.mit.edu,,,"USD,USN,USS ",,1 ,-71.1028 ,"MIT-GATEWAYS - Massachusetts Institute of Technology,US <",,,,UncleEnzo,,,,,,80,443,,,,,,,tordata5,Washington D.C. ,42.3646 ,,,,,,,,,,1382400,,,1750,,,,,,,,"Americas, Northern America ",,,,2013-08-01,,,,,English ,,,United States (United States),,363 KBs,,,3,,,,,
AS34145,,"T02:15:56Z,T12:09:40Z,T03:48:28Z,T07:55:42Z",,79.136.153.114,user-79-136-153-114.scalpnet.ru,,"2008-06-25,2008-10-26,2002-09-17,2013-06-14",RUB ,,7 ,84.9667 ,"TOMTEL LLC TOMTEL,RU <","ASV49-RIPE,VA-RIPE",,,ovoschee,TOMTEL-NET,,,,,9030,9090,ASV49-RIPE,,,,,,tordata5,Moscow ,56.5 ,,,,,"+7 3822 650650,+7 3822 650650",ASSIGNED PA,,,"SCalpNet, City network. Part of TOMTEL network. Russia, Tomsk,TOMTEL networks",259200,,79.136.128.0/18,1400,,,,,,79.136.152.0 - 79.136.159.255,,"Europe, Eastern Europe ","Mira 12a, Tomsk. Russia,634034, Tomsk, Russia,Elizarovyh 48/9",,,2015-09-20,"2009-12-25,2009-03-19,2013-02-06,2013-06-14",,VA-RIPE,,Russian ,"TOMTEL-MNT,alex-sv-mnt,TOMTEL-MNT,TOMTEL-MNT",,Russia (??????),,364 KBs,,"Alexander Shkuratov,Vitaliy Ababiy",34145,,,,,"T06:00:45Z,T05:15:36Z,T04:29:11Z,T07:55:42Z"
,,,,81.4.125.129,81.4.125.129,,,EUR ,,31 ,4.9 ,"ASN-ROUTELABEL RouteLabel V.O.F.,NL <",,,,InTheNameOfLove,,,,,,,9001,,,,,,,tordata5,Amsterdam ,52.3667 ,,,,,,,,,,432000,,,1890,,,,,,,,"Europe, Western Europe ",,,,2014-07-26,,[2a00:d880:5:266::dead:1337]:9002,,,Dutch ,,,Netherlands (Nederland),,364 KBs,,,198203,,,,,
,,,,81.2.237.218,218.237.forpsi.net,,,CZK ,,420 ,14.4167 ,"INTERNET-CZ INTERNET CZ, a.s.,CZ <",,,,BV1,,,,,,,9001,,,,,,,tordata5,Prague ,50.0833 ,,,,,,,,,,16243200,,,1730,,,,,,,,"Europe, Eastern Europe ",,,,2015-07-26,,,,,Czech ,,,Czech Republic (?esk� republika),,364 KBs,,,24806,,,,,
,,,,104.236.76.188,104.236.76.188,,,"USD,USN,USS ",,1 ,-73.9865 ,"DIGITALOCEAN-ASN-NY3 - Digital Ocean, Inc.,US <",,,,serveralpha,,,,,,9030,9001,,,,,,,tordata5,Washington D.C. ,40.749 ,,,,,,,,,,3542400,,,1440,,,,,,,,"Americas, Northern America ",,,,2013-10-06,,,,,English ,,,United States (United States),,365 KBs,,,393406,,,,,
,,,,208.66.30.27,30.66.208.web-pass.com,,,"USD,USN,USS ",,1 ,-122.4128 ,"WEBPASS - Webpass Inc.,US <",,,,mixerbox,,,,,,,110,,,,,,,tordata5,Washington D.C. ,37.7758 ,,,,,,,,,,432000,,,2020,,,,,,,,"Americas, Northern America ",,,,2014-12-19,,,,,English ,,,United States (United States),,365 KBs,,,19165,,,,,
,,,,91.138.5.145,dyn-cable-customer.145.5.138.91.yetnet.ch,,,"CHE,CHF,CHW ",,41 ,8.0461 ,"YETNET Yetnet Genossenschaftsverband,CH <",,,,lolita77,,,,,,9030,9001,,,,,,,tordata5,Bern ,47.4204 ,,,,,,,,,,172800,,,873,,,,,,,,"Europe, Western Europe ",,,,2015-11-23,,,,,"German,French,Italian,Romansh ",,,Switzerland (Schweiz),,365 KBs,,,200938,,,,,
,,,,45.55.21.200,fedrop.gnustomp.com,,,"USD,USN,USS ",,1 ,-122.4194 ,"DIGITALOCEAN-ASN - Digital Ocean, Inc.,US <",,,,fedrop,,,,,,,9001,,,,,,,tordata5,Washington D.C. ,37.7749 ,,,,,,,,,,432000,,,1000,,,,,,,,"Americas, Northern America ",,,,2015-09-30,,,,,English ,,,United States (United States),,365 KBs,,,14061,,,,,
,,,,85.24.188.65,h-188-65.a463.priv.bahnhof.se,,,SEK ,,46 ,13.4667 ,"BAHNHOF Bahnhof Internet AB,SE <",,,,elofstorrelay,,,,,,9030,9001,,,,,,,tordata5,Stockholm ,59.5333 ,,,,,,,,,,1728000,,,1470,,,,,,,,"Europe, Northern Europe ",,,,2015-01-03,,,,,Swedish ,,,Sweden (Sverige),,365 KBs,,,8473,,,,,
,,,,5.135.162.92,ns334057.ip-5-135-162.eu,,,EUR ,,33 ,2.35 ,"OVH OVH SAS,FR <",,,,XDDDnetfr1,,,,,,,443,,,,,,,tordata5,Paris ,48.86 ,,,,,,,,,,345600,,,3200,,,,,,,,"Europe, Western Europe ",,,,2016-01-17,,,,,French ,,,France (France),,366 KBs,,,16276,,,,,
,,,,82.95.176.148,jgmes.xs4all.nl,,,EUR ,,31 ,4.9 ,"XS4ALL-NL XS4ALL Internet BV,NL <",,,,jgmes,,,,,,80,9001,,,,,,,tordata5,Amsterdam ,52.3667 ,,,,,,,,,,2678400,,,2590,,,,,,,,"Europe, Western Europe ",,,,2015-08-13,,[2001:980:26c1:1:6e40:8ff:fe97:ffe8]:9001,,,Dutch ,,,Netherlands (Nederland),,366 KBs,,,3265,,,,,
,,,,91.219.238.221,hulkutopia.the-goober.net,,,HUF ,,36 ,19.0514 ,"SERVERASTRA-AS ServerAstra Kft.,HU <",,,,janitormentor,,,,,,80,443,,,,,,,tordata5,Budapest ,47.4925 ,,,,,,,,,,3283200,,,1330,,,,,,,,"Europe, Eastern Europe ",,,,2014-06-25,,,,,Hungarian ,,,Hungary (Magyarorsz�g),,366 KBs,,,56322,,,,,
,,,,45.50.77.52,cpe-45-50-77-52.socal.res.rr.com,,,"USD,USN,USS ",,1 ,-118.0377 ,"ROADRUNNER-WEST - Time Warner Cable Internet LLC,US <",,,,horizons,,,,,",/RRWE",9030,9001,,,,,,,tordata5,Washington D.C. ,33.8188 ,,,,,,,,,,1641600,,,1550,,,,,,,,"Americas, Northern America ",,,,2015-12-07,,,,,English ,,,United States (United States),,366 KBs,,,20001,,,,,
,,,,104.236.247.218,104.236.247.218,,,"USD,USN,USS ",,1 ,-73.9865 ,"DIGITALOCEAN-ASN-NY3 - Digital Ocean, Inc.,US <",,,,danbocean,,,,,,9030,443,,,,,,,tordata5,Washington D.C. ,40.749 ,,,,,,,,,,20995200,,,1360,,,,,,,,"Americas, Northern America ",,,,2015-06-01,,,,,English ,,,United States (United States),,366 KBs,,,393406,,,,,
,,,,62.210.208.135,andromeda.z0p.org,,,EUR ,,33 ,2.35 ,"AS12876 ONLINE S.A.S.,FR <",,,,CTFAndromeda,,,,,,143,993,,,,,,,tordata5,Paris ,48.86 ,,,,,,,,,,82800,,,1420,,,,,,,,"Europe, Western Europe ",,,,2015-11-27,,[2001:bc8:22ed:cd1f:62:210:208:135]:993,,,French ,,,France (France),,366 KBs,,,12876,,,,,
,,,,37.48.124.116,37.48.124.116,,,EUR ,,31 ,4.8897 ,"LEASEWEB-NL LeaseWeb Netherlands B.V.,NL <",,,,BlueNode,,,,,,9031,443,,,,,,,tordata5,Amsterdam ,52.374 ,,,,,,,,,,864000,,,5290,,,,,,,,"Europe, Western Europe ",,,,2015-09-01,,,,,Dutch ,,,Netherlands (Nederland),,366 KBs,,,60781,,,,,
,,,,142.105.3.123,cpe-142-105-3-123.nyc.res.rr.com,,,"USD,USN,USS ",,1 ,-73.8575 ,"SCRR-12271 - Time Warner Cable Internet LLC,US <",,,,yoasif,,,,,,,443,,,,,,,tordata5,Washington D.C. ,40.6931 ,,,,,,,,,,2937600,,,1610,,,,,,,,"Americas, Northern America ",,,,2014-10-11,,,,,English ,,,United States (United States),,367 KBs,,,12271,,,,,
,,,,192.99.59.141,tracertong.torrelay.ca.veilednet.com,,,CAD ,,1 ,-73.5747 ,"OVH OVH SAS,FR <",,,,tracertong,,,,,,80,443,,,,,,,tordata5,Ottawa ,45.504 ,,,,,,,,,,777600,,,3140,,,,,,,,"Americas, Northern America ",,,,2016-01-18,,,,,"English,French ",,,Canada (Canada),,367 KBs,,,16276,,,,,
AS3265,,"T10:45:37Z,T10:14:53Z,T06:18:38Z",,80.100.206.150,ivory.xs4all.nl,,"2013-02-25,2002-01-30,2005-11-28",EUR ,,31 ,4.9 ,"XS4ALL-NL XS4ALL Internet BV,NL <",XS42-RIPE,,,torboogieman,XS4ALL,,,,,,22,"XS42-RIPE,CB127,RZ2757-RIPE,KAI11-RIPE,MVS5",,,,,"Please send email to ""abuse@xs4all.nl"" for complaints,regarding portscans, DoS attacks and spam.",tordata5,Amsterdam ,52.3667 ,,,,,+31 20 3987654,ASSIGNED PA,,,"XS4ALL Internet BV,in NSA: wdsl-pool-,XS4ALL Internet routing",5788800,,80.100.0.0/15,1720,,+31 20 3987604,,,,80.100.200.0 - 80.100.207.255,,"Europe, Western Europe ","XS4ALL Internet BV,Postbus 1848,1000BV Amsterdam,The Netherlands",,,2014-04-24,"2013-02-25,2013-10-29,2006-06-28",,"XS42-RIPE,CB127,KAI11-RIPE",,Dutch ,"XS4ALL-MNT,XS4ALL-MNT,XS4ALL-MNT",,Netherlands (Nederland),,367 KBs,,,3265,,,,,"T10:45:37Z,T14:29:08Z,T09:13:32Z"
,,,,159.203.16.233,159.203.16.233,,,CAD ,,1 ,-79.4205 ,"DIGITALOCEAN-ASN-CA1 - Digital Ocean, Inc.,US <",,,,TheTinHat,,,,,,9030,9001,,,,,,,tordata5,Ottawa ,43.6683 ,,,,,,,,,,518400,,,1900,,,,,,,,"Americas, Northern America ",,,,2015-02-26,,,,,"English,French ",,,Canada (Canada),,367 KBs,,,394362,,,,,
,,,,5.45.80.3,5.45.80.3,,,RUB ,,7 ,37.6156 ,"ESERVER Hosting Operator eServer.ru Ltd.,RU <",,,,slowcopter,,,,,,24713,15865,,,,,,,tordata5,Moscow ,55.7522 ,,,,,,,,,,4320000,,,1350,,,,,,,,"Europe, Eastern Europe ",,,,2015-12-10,,,,,Russian ,,,Russia (??????),,367 KBs,,,42244,,,,,
,,,,46.183.218.217,ip-218-217.dataclub.biz,,,EUR ,,371 ,25 ,"DATACLUB DataClub S.A.,LV <",,,,korben,,,,,,14654,11438,,,,,,,tordata5,Riga ,57 ,,,,,,,,,,1468800,,,1310,,,,,,,,"Europe, Northern Europe ",,,,2015-12-07,,,,,Latvian ,,,Latvia (Latvija),,367 KBs,,,52048,,,,,
,,,,212.47.253.46,orion.z0p.org,,,EUR ,,33 ,2.35 ,"AS12876 ONLINE S.A.S.,FR <",,,,CTFOrion,,,,,,110,995,,,,,,,tordata5,Paris ,48.86 ,,,,,,,,,,82800,,,1850,,,,,,,,"Europe, Western Europe ",,,,2015-10-21,,[2001:470:1f13:5d8:212:47:253:46]:995,,,French ,,,France (France),,367 KBs,,,12876,,,,,
,,,,69.164.196.238,mail.jayphelps.name,,,"USD,USN,USS ",,1 ,-74.4773 ,"SOFTLAYER - SoftLayer Technologies Inc.,US <",,,,mataglap,,,,,,,9001,,,,,,,tordata5,Washington D.C. ,39.4899 ,,,,,,,,,,5270400,,,1440,,,,,,,,"Americas, Northern America ",,,,2014-06-06,,,,,English ,,,United States (United States),,368 KBs,,,36351,,,,,
,,,,213.136.91.77,xchange.mitschke.cc,,,EUR ,,49 ,9 ,"CONTABO Contabo GmbH,DE <",,,,centrobox,,,,,,9030,9001,,,,,,,tordata5,Berlin ,51 ,,,,,,,,,,1382400,,,1530,,,,,,,,"Europe, Western Europe ",,,,2016-01-07,,,,,German ,,,Germany (Deutschland),,368 KBs,,,51167,,,,,
AS5483,,"T12:20:39Z,T20:08:36Z,T19:58:47Z,T00:00:00Z",,195.228.75.131,131.75-228-195.hosting.adatpark.hu,,"2014-06-11,2013-10-13,2013-10-13,1970-01-01",HUF ,,36 ,19.0514 ,"HTC-AS Magyar Telekom Plc.,HU <","MTNA-RIPE,MTRA-RIPE",,,vandorbab,MT-HOSTING,,,,,,9001,"MTNA-RIPE,BAT3-RIPE",,,,,,tordata5,Budapest ,47.4925 ,,,,,,ASSIGNED PA,,,"Hosting customers using static IP,Magyar Telekom Plc.,Public Internet Access Provider,Budapest, Hungary,HU",7257600,,195.228.0.0/16,2020,,,,,,195.228.75.0 - 195.228.76.255,,"Europe, Eastern Europe ","Budapest, Hungary,Budapest, Hungary",,,2014-10-05,"2014-06-11,2013-10-13,2015-09-01,2012-03-13",,"MTRA-RIPE,DB2380-RIPE",,Hungarian ,"TCOM-MNT,TCOM-MNT,TCOM-MNT,AS5483-MNT",,Hungary (Magyarorsz�g),,369 KBs,,,5483,,,,,"T12:20:39Z,T20:08:36Z,T09:21:21Z,T10:33:18Z"
,,,,78.47.45.36,hertenberger.bayern,,,EUR ,,49 ,9 ,"HETZNER-AS Hetzner Online GmbH,DE <",,,,Unnamed,,,,,,,9001,,,,,,,tordata5,Berlin ,51 ,,,,,,,,,,1123200,,,1350,,,,,,,,"Europe, Western Europe ",,,,2015-07-22,,,,,German ,,,Germany (Deutschland),,369 KBs,,,24940,,,,,
,,,,216.218.147.131,216.218.147.131,,,"USD,USN,USS ",,1 ,-121.8962 ,"HURRICANE - Hurricane Electric, Inc.,US <",,,,PurityControl,,,,,,,9001,,,,,,,tordata5,Washington D.C. ,37.5155 ,,,,,,,,,,4838400,,,1620,,,,,,,,"Americas, Northern America ",,,,2015-05-15,,,,,English ,,,United States (United States),,369 KBs,,,6939,,,,,
,,,,45.55.42.180,45.55.42.180,,,"USD,USN,USS ",,1 ,-73.9865 ,"DIGITALOCEAN-ASN-NY3 - Digital Ocean, Inc.,US <",,,,onionLexiBSD,,,,,,,9001,,,,,,,tordata5,Washington D.C. ,40.749 ,,,,,,,,,,2419200,,,4240,,,,,,,,"Americas, Northern America ",,,,2015-12-29,,,,,English ,,,United States (United States),,369 KBs,,,393406,,,,,
,,,,151.80.158.30,30.ip-151-80-158.eu,,,EUR ,,33 ,3.1746 ,"OVH OVH SAS,FR <",,,,ididntedittheconfig,,,,,,,9091,,,,,,,tordata5,Paris ,50.6942 ,,,,,,,,,,14400,,,6350,,,,,,,,"Europe, Western Europe ",,,,2015-10-27,,,,,French ,,,France (France),,369 KBs,,,16276,,,,,
,,,,198.211.118.164,198.211.118.164,,,EUR ,,31 ,4.8897 ,"DIGITALOCEAN-ASN-1 Digital Ocean, Inc.,EU <",,,,Finny,,,,,,9030,9001,,,,,,,tordata5,Amsterdam ,52.374 ,,,,,,,,,,345600,,,1620,,,,,,,,"Europe, Western Europe ",,,,2016-01-26,,,,,Dutch ,,,Netherlands (Nederland),,369 KBs,,,200130,,,,,
,,,,195.154.13.96,195-154-13-96.rev.poneytelecom.eu,,,EUR ,,33 ,2.35 ,"AS12876 ONLINE S.A.S.,FR <",,,,CloseTheDoor,,,,,,9000,9001,,,,,,,tordata5,Paris ,48.86 ,,,,,,,,,,172800,,,2590,,,,,,,,"Europe, Western Europe ",,,,2016-01-24,,,,,French ,,,France (France),,369 KBs,,,12876,,,,,
,,,,71.19.154.138,workman.xen.prgmr.com,,,"USD,USN,USS ",,1 ,-122.0363 ,"PRGMR - prgmr.com, Inc.,US <",,,,workman,,,,,,,9001,,,,,,,tordata5,Washington D.C. ,37.3688 ,,,,,,,,,,4060800,,,1010,,,,,,,,"Americas, Northern America ",,,,2015-10-28,,,,,English ,,,United States (United States),,371 KBs,,,47066,,,,,
,,,,172.246.126.189,relay3.tor.traceless.net,,,"USD,USN,USS ",,1 ,-80.1826 ,"ENZUINC-US - Enzu Inc,US <",,,,tracelessnetrelay,,,,,,,65432,,,,,,,tordata5,Washington D.C. ,25.7806 ,,,,,,,,,,6393600,,,1620,,,,,,,,"Americas, Northern America ",,,,2015-09-14,,,,,English ,,,United States (United States),,371 KBs,,,18978,,,,,
AS196653,,"T10:11:54Z,T13:11:50Z,T13:07:00Z,T09:27:36Z",BEST-NET s.r.o.,193.150.14.60,weltbank.biz,,"2011-10-12,2010-04-19,2010-04-19,2011-12-06",CZK ,,420 ,14.4167 ,"ASBESTNETCZ BEST-NET s.r.o.,CZ <",SPAC3-RIPE,,,TESTRASPI,BEST-NET,,BESTNETCZ-MNT,,",:            ORG-BEST1-RIPE,,: ORG-Vs35-RIPE,anisation,:   ORG-BEST1-RIPE,,-name:       BEST-NET s.r.o.,,-type:       OTHER",,443,SPAC3-RIPE,,,,,,tordata5,Prague ,50.0833 ,,,,,+420491618519,ASSIGNED PI,,,"BEST-NET s.r.o.,BEST-HOSTING s.r.o.",950400,BEST4-RIPE,193.150.12.0/22,4510,,,,,,193.150.12.0 - 193.150.15.255,,"Europe, Eastern Europe ","Brnenska 700/25, Hradec Kralove, Czech Republic,Brnenska 700/25, Hradec Kralove, Czech Republic",,OTHER,2015-02-23,"2015-05-05,2014-06-06,2013-02-26,2013-02-26",,SPAC3-RIPE,,Czech ,"RIPE-NCC-END-MNT,BESTNETCZ-MNT,BESTNETCZ-MNT,BESTNETCZ-MNT,BESTNETCZ-MNT",,Czech Republic (?esk� republika),,371 KBs,,Lubomir Spacek,196653,,,,,"T01:46:19Z,T15:05:25Z,T01:27:54Z,T01:34:55Z"
,,,,209.141.46.204,209.141.46.204,,,"USD,USN,USS ",,1 ,-115.1243 ,"PONYNET - FranTech Solutions,US <",,,,monterrey,,,,,,,9001,,,,,,,tordata5,Washington D.C. ,36.1737 ,,,,,,,,,,6912000,,,1690,,,,,,,,"Americas, Northern America ",,,,2014-06-06,,,,,English ,,,United States (United States),,371 KBs,,,53667,,,,,
,,,,86.182.117.246,host86-182-117-246.range86-182.btcentralplus.com,,,GBP ,,44 ,-2.2315 ,"BT-UK-AS BT Public Internet Service,GB <",,,,CertifiedExtremist,,,,,,8080,4433,,,,,,,tordata5,London ,53.417 ,,,,,,,,,,50400,,,1310,,,,,,,,"Europe, Northern Europe ",,,,2014-07-30,,,,,English ,,,United Kingdom (United Kingdom),,371 KBs,,,2856,,,,,
,,,,71.97.35.145,pool-71-97-35-145.dllstx.fios.verizon.net,,,"USD,USN,USS ",,1 ,-97 ,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business,US <",,,,ShinChanRules,,,,,,,9101,,,,,,,tordata5,Washington D.C. ,38 ,,,,,,,,,,172800,,,3420,,,,,,,,"Americas, Northern America ",,,,2016-01-12,,,,,English ,,,United States (United States),,372 KBs,,,701,,,,,
,,,,91.64.54.129,ip5b403681.dynamic.kabel-deutschland.de,,,EUR ,,49 ,13.355 ,"KABELDEUTSCHLAND-AS Vodafone Kabel Deutschland GmbH,DE <",,,,TorDEBaer,,,,,,,9050,,,,,,,tordata5,Berlin ,52.4853 ,,,,,,,,,,8812800,,,1490,,,,,,,,"Europe, Western Europe ",,,,2015-05-08,,,,,German ,,,Germany (Deutschland),,373 KBs,,,31334,,,,,
,,,,212.112.133.92,D470855C.rev.sefiber.dk,,,DKK ,,45 ,12.5683 ,"DK-ESS-AS Stofa A/S,DK <",,,,srdPI,,,,,,,443,,,,,,,tordata5,Copenhagen ,55.6761 ,,,,,,,,,,2851200,,,1630,,,,,,,,"Europe, Northern Europe ",,,,2015-12-28,,,,,Danish ,,,Denmark (Danmark),,373 KBs,,,39642,,,,,
,,,,213.144.156.124,adsl-156-124.dsl.init7.net,,,"CHE,CHF,CHW ",,41 ,8 ,"INIT7 Init7 (Switzerland) Ltd.,CH <",,,,laarifaari,,,,,,,9001,,,,,,,tordata5,Bern ,47 ,,,,,,,,,,2419200,,,3670,,,,,,,,"Europe, Western Europe ",,,,2016-01-02,,,,,"German,French,Italian,Romansh ",,,Switzerland (Schweiz),,373 KBs,,,13030,,,,,
AS52173,,"T16:26:02Z,T21:59:02Z,T21:23:21Z",,185.86.149.205,185.86.149.205,,"2015-09-06,2014-02-23,2015-09-30",SEK ,,46 ,18.0686 ,"MAKONIX Makonix SIA,LV <",DG9338-RIPE,,,fqzunqus,YOURSERVER-SE,,,,,80,443,DG9338-RIPE,,,,,,tordata5,Stockholm ,59.3294 ,,,,,+46 31 7810607,ASSIGNED PA,,,"Virtual Server hosting,YOURSERVER-SE",1900800,,185.86.149.0/24,1420,,,,,,185.86.148.0 - 185.86.149.255,,"Europe, Northern Europe ","Skars led 3, 412 63, Gothenburg, Sweden",,,2016-01-09,"2015-09-06,2014-02-25,2015-09-30",,DG9338-RIPE,,Swedish ,"Makonix,Makonix,Makonix",,Sweden (Sverige),,373 KBs,,Danny Goransson,52173,,,,,"T16:26:02Z,T15:38:16Z,T21:23:21Z"
,,,,195.148.124.199,kyber-puhe.cnict.org,,,EUR ,,358 ,24.9375 ,"FUNETAS CSC - Tieteen tietotekniikan keskus Oy,FI <",,,,comnetkyberpuhe,,,,,,9030,443,,,,,,,tordata5,Helsinki ,60.1708 ,,,,,,,,,,3801600,,,1640,,,,,,,,"Europe, Northern Europe ",,,,2015-01-19,,,,,"Finnish,Swedish ",,,Finland (Suomi),,373 KBs,,,1741,,,,,
,,,,162.244.25.249,c1104293-2938.cloudatcost.com,,,CAD ,,1 ,-80.5011 ,"COLOWAREHOUSEONTARIO - 2267921 ONTARIO LTD,CA <",,,,shermozle,,,,,,9030,443,,,,,,,tordata5,Ottawa ,43.4106 ,,,,,,,,,,36000,,,2580,,,,,,,,"Americas, Northern America ",,,,2015-04-09,,,,,"English,French ",,,Canada (Canada),,374 KBs,,,55053,,,,,
,,,,81.17.16.57,81.17.16.57,,,"CHE,CHF,CHW ",,41 ,8 ,"PLI-AS Private Layer INC,CH <",,,,PhilippReis,,,,,,,11936,,,,,,,tordata5,Bern ,47 ,,,,,,,,,,10800,,,20,,,,,,,,"Europe, Western Europe ",,,,2016-01-31,,,,,"German,French,Italian,Romansh ",,,Switzerland (Schweiz),,374 KBs,,,51852,,,,,
,,,,109.236.87.101,customer.worldstream.nl,,,EUR ,,31 ,4.9 ,"WORLDSTREAM WorldStream,NL <",,,,Niga,,,,,,31584,10043,,,,,,,tordata5,Amsterdam ,52.3667 ,,,,,,,,,,4320000,,,1630,,,,,,,,"Europe, Western Europe ",,,,2015-11-23,,,,,Dutch ,,,Netherlands (Nederland),,374 KBs,,,49981,,,,,
,,,,62.210.141.219,62-210-141-219.rev.poneytelecom.eu,,,EUR ,,33 ,2.35 ,"AS12876 ONLINE S.A.S.,FR <",,,,nick,,,,,,21568,9556,,,,,,,tordata5,Paris ,48.86 ,,,,,,,,,,4320000,,,1650,,,,,,,,"Europe, Western Europe ",,,,2015-08-27,,,,,French ,,,France (France),,374 KBs,,,12876,,,,,
,,,,185.92.222.52,pquack.com,,,EUR ,,31 ,4.8897 ,"AS-CHOOPA - Choopa, LLC,US <",,,,ididnteditheconfig,,,,,,,9001,,,,,,,tordata5,Amsterdam ,52.374 ,,,,,,,,,,8553600,,,1180,,,,,,,,"Europe, Western Europe ",,,,2015-08-09,,,,,Dutch ,,,Netherlands (Nederland),,374 KBs,,,20473,,,,,
,,,,23.226.132.132,23.226.132.132,,,"USD,USN,USS ",,1 ,-81.6516 ,"CRISSIC - QuadraNet, Inc,US <",,,,HexFromHEMMetis,,,,,,,9001,,,,,,,tordata5,Washington D.C. ,30.3304 ,,,,,,,,,,864000,,,1870,,,,,,,,"Americas, Northern America ",,,,2014-04-08,,,,,English ,,,United States (United States),,374 KBs,,,62639,,,,,
,,,,78.46.82.123,onion-pilatus.ihaustechnik.at,,,EUR ,,49 ,9 ,"HETZNER-AS Hetzner Online GmbH,DE <",,,,Pilatus,,,,,,,9001,,,,,,,tordata5,Berlin ,51 ,,,,,,,,,,172800,,,1470,,,,,,,,"Europe, Western Europe ",,,,2015-11-21,,,,,German ,,,Germany (Deutschland),,376 KBs,,,24940,,,,,
,,,,84.119.132.116,ip-84-119-132-116.unity-media.net,,,EUR ,,49 ,9 ,"LGI-UPC Liberty Global Operations B.V.,AT <",,,,ViDiBox,,,,,,31336,31337,,,,,,,tordata5,Berlin ,51 ,,,,,,,,,,147600,,,368,,,,,,,,"Europe, Western Europe ",,,,2012-01-05,,,,,German ,,,Germany (Deutschland),,376 KBs,,,6830,,,,,
,,,,151.236.6.194,194-6-236-151.static.edis.at,,,EUR ,,43 ,16.3667 ,"EDIS-AS-EU EDIS GmbH,AT <",,,,f3ndotsentry2,,,,,,,9001,,,,,,,tordata5,Vienna ,48.2 ,,,,,,,,,,4320000,,,982,,,,,,,,"Europe, Western Europe ",,,,2013-10-06,,[2a03:f80:ed15:ca7:ea75:b12d:73f:dead]:9001,,,German ,,,Austria (�sterreich),,377 KBs,,,57169,,,,,
,,,,129.127.254.213,129.127.254.213,,,AUD ,,61 ,138.5986 ,"ADELAIDE-UNIVERSITY-AS-AP The University of Adelaide,AU <",,,,Explorer,,,,,,9030,9001,,,,,,,tordata5,Canberra ,-34.9287 ,,,,,,,,,,9590400,,,455,,,,,,,,"Oceania, Australia and New Zealand ",,,,2015-01-06,,,,,English ,,,Australia (Australia),,375 KBs,,,1851,,,,,
,,,,92.222.28.143,143.ip-92-222-28.eu,,,EUR ,,33 ,2.3417 ,"OVH OVH SAS,FR <",,,,ididntedittheconfig,,,,,,,9001,,,,,,,tordata5,Paris ,48.8592 ,,,,,,,,,,9504000,,,1630,,,,,,,,"Europe, Western Europe ",,,,2014-09-30,,,,,French ,,,France (France),,378 KBs,,,16276,,,,,
,,,,104.156.111.232,104.156.111.232,,,"USD,USN,USS ",,1 ,-122.348 ,"AS-SBI - Condointernet.net,US <",,,,OneSmallStepForMan,,,,,,9030,9001,,,,,,,tordata5,Washington D.C. ,47.6145 ,,,,,,,,,,3283200,,,2190,,,,,,,,"Americas, Northern America ",,,,2015-12-15,,,,,English ,,,United States (United States),,378 KBs,,,54858,,,,,
,,,,91.203.5.146,mrtlu.partpossibility.com,,,UAH ,,380 ,30.5233 ,"VOLIA-AS Kyivski Telekomunikatsiyni Merezhi LLC,UA <",,,,aberto,,,,,,80,443,,,,,,,tordata5,Kiev ,50.45 ,,,,,,,,,,1468800,,,1500,,,,,,,,"Europe, Eastern Europe ",,,,2015-09-10,,,,,Ukrainian ,,,Ukraine (???????),,377 KBs,,,25229,,,,,
